thread_id,start,end,minutes_seconds,duration
1412,19:13.8,07-02-2022 16:19:13.88,19:13.876,70
1413,19:13.9,07-02-2022 16:19:13.95,19:13.948,72
1414,19:13.9,07-02-2022 16:19:14.02,19:14.016,68
1415,19:14.0,07-02-2022 16:19:14.09,19:14.086,70
1416,19:14.1,07-02-2022 16:19:14.16,19:14.158,72
1417,19:14.2,07-02-2022 16:19:14.23,19:14.231,73
1418,19:14.2,07-02-2022 16:19:14.30,19:14.301,70
1419,19:14.3,07-02-2022 16:19:14.37,19:14.373,72
1420,19:14.4,07-02-2022 16:19:14.44,19:14.443,70
1421,19:14.4,07-02-2022 16:19:14.51,19:14.513,70
1422,19:14.5,07-02-2022 16:19:14.58,19:14.584,71
1423,19:14.6,07-02-2022 16:19:14.65,19:14.654,70
1424,19:14.7,07-02-2022 16:19:14.72,19:14.724,70
1425,19:14.7,07-02-2022 16:19:14.79,19:14.794,70
1426,19:14.8,07-02-2022 16:19:14.86,19:14.864,70
1427,19:14.9,07-02-2022 16:19:14.93,19:14.934,70
1428,19:14.9,07-02-2022 16:19:15.00,19:15.003,69
1429,19:15.0,07-02-2022 16:19:15.07,19:15.073,70
1430,19:15.1,07-02-2022 16:19:15.14,19:15.143,70
1431,19:15.1,07-02-2022 16:19:15.21,19:15.213,70
1432,19:15.2,07-02-2022 16:19:15.28,19:15.284,71
1433,19:15.3,07-02-2022 16:19:15.35,19:15.353,69
1434,19:15.4,07-02-2022 16:19:15.42,19:15.423,70
1435,19:15.4,07-02-2022 16:19:15.49,19:15.494,71
1436,19:15.5,07-02-2022 16:19:15.56,19:15.563,69
1437,19:15.6,07-02-2022 16:19:15.64,19:15.635,71
1438,19:15.6,07-02-2022 16:19:15.71,19:15.705,70
1439,19:15.7,07-02-2022 16:19:15.78,19:15.778,73
1440,19:15.8,07-02-2022 16:19:15.85,19:15.847,69
1441,19:15.8,07-02-2022 16:19:15.92,19:15.918,71
1442,19:15.9,07-02-2022 16:19:15.99,19:15.988,70
1443,19:16.0,07-02-2022 16:19:16.06,19:16.059,71
1444,19:16.1,07-02-2022 16:19:16.13,19:16.131,72
1445,19:16.1,07-02-2022 16:19:16.20,19:16.201,70
1446,19:16.2,07-02-2022 16:19:16.27,19:16.271,70
1447,19:16.3,07-02-2022 16:19:16.34,19:16.342,71
1448,19:16.3,07-02-2022 16:19:16.41,19:16.413,71
1449,19:16.4,07-02-2022 16:19:16.48,19:16.483,70
1450,19:16.5,07-02-2022 16:19:16.55,19:16.552,69
1451,19:16.6,07-02-2022 16:19:16.62,19:16.624,72
1452,19:16.6,07-02-2022 16:19:16.69,19:16.693,69
1453,19:16.7,07-02-2022 16:19:16.76,19:16.764,71
1454,19:16.8,07-02-2022 16:19:16.84,19:16.835,71
1455,19:16.8,07-02-2022 16:19:16.91,19:16.906,71
1456,19:16.9,07-02-2022 16:19:16.98,19:16.976,70
1457,19:17.0,07-02-2022 16:19:17.05,19:17.046,70
1458,19:17.0,07-02-2022 16:19:17.12,19:17.116,70
1459,19:17.1,07-02-2022 16:19:17.19,19:17.187,71
1460,19:17.2,07-02-2022 16:19:17.26,19:17.257,70
1461,19:17.3,07-02-2022 16:19:17.33,19:17.326,69
1462,19:17.3,07-02-2022 16:19:17.40,19:17.396,70
1463,19:17.4,07-02-2022 16:19:17.47,19:17.466,70
1464,19:17.5,07-02-2022 16:19:17.54,19:17.537,71
1465,19:17.5,07-02-2022 16:19:17.61,19:17.608,71
1466,19:17.6,07-02-2022 16:19:17.68,19:17.678,70
1467,19:17.7,07-02-2022 16:19:17.75,19:17.748,70
1468,19:17.7,07-02-2022 16:19:17.82,19:17.821,73
1469,19:17.8,07-02-2022 16:19:17.89,19:17.892,71
1470,19:17.9,07-02-2022 16:19:17.96,19:17.963,71
1471,19:18.0,07-02-2022 16:19:18.03,19:18.032,69
1472,19:18.0,07-02-2022 16:19:18.10,19:18.101,69
1473,19:18.1,07-02-2022 16:19:18.17,19:18.171,70
1474,19:18.2,07-02-2022 16:19:18.24,19:18.241,70
1475,19:18.2,07-02-2022 16:19:18.31,19:18.311,70
1476,19:18.3,07-02-2022 16:19:18.38,19:18.383,72
1477,19:18.4,07-02-2022 16:19:18.45,19:18.452,69
1478,19:18.5,07-02-2022 16:19:18.52,19:18.522,70
1479,19:18.5,07-02-2022 16:19:18.59,19:18.592,70
1480,19:18.6,07-02-2022 16:19:18.66,19:18.661,69
1481,19:18.7,07-02-2022 16:19:18.73,19:18.732,71
1482,19:18.7,07-02-2022 16:19:18.80,19:18.803,71
1483,19:18.8,07-02-2022 16:19:18.87,19:18.873,70
1484,19:18.9,07-02-2022 16:19:18.94,19:18.942,69
1485,19:18.9,07-02-2022 16:19:19.01,19:19.012,70
1486,19:19.0,07-02-2022 16:19:19.08,19:19.083,71
1487,19:19.1,07-02-2022 16:19:19.15,19:19.152,69
1488,19:19.2,07-02-2022 16:19:19.22,19:19.222,70
1489,19:19.2,07-02-2022 16:19:19.29,19:19.293,71
1490,19:19.3,07-02-2022 16:19:19.45,19:19.448,155
1491,19:19.4,07-02-2022 16:19:19.55,19:19.551,103
1492,19:19.6,07-02-2022 16:19:19.65,19:19.654,103
1493,19:19.7,07-02-2022 16:19:19.76,19:19.756,102
1494,19:19.8,07-02-2022 16:19:19.86,19:19.860,104
1495,19:19.9,07-02-2022 16:19:19.96,19:19.961,101
1496,19:20.0,07-02-2022 16:19:20.07,19:20.065,104
1497,19:20.1,07-02-2022 16:19:20.17,19:20.167,102
1498,19:20.2,07-02-2022 16:19:20.27,19:20.270,103
1499,19:20.3,07-02-2022 16:19:20.37,19:20.373,103
1500,19:20.4,07-02-2022 16:19:20.58,19:20.575,202
1501,19:20.6,07-02-2022 16:19:20.68,19:20.679,104
1502,19:20.7,07-02-2022 16:19:20.78,19:20.780,101
1503,19:20.8,07-02-2022 16:19:20.87,19:20.870,90
1504,19:20.9,07-02-2022 16:19:20.99,19:20.985,115
1505,19:21.0,07-02-2022 16:19:21.09,19:21.089,104
1506,19:21.1,07-02-2022 16:19:21.19,19:21.190,101
1507,19:21.2,07-02-2022 16:19:21.29,19:21.292,102
1508,19:21.3,07-02-2022 16:19:21.37,19:21.369,77
1509,19:21.4,07-02-2022 16:19:21.44,19:21.437,68
1510,19:21.4,07-02-2022 16:19:21.50,19:21.504,67
1511,19:21.5,07-02-2022 16:19:21.57,19:21.572,68
1512,19:21.6,07-02-2022 16:19:21.64,19:21.640,68
1513,19:21.6,07-02-2022 16:19:21.71,19:21.708,68
1514,19:21.7,07-02-2022 16:19:21.78,19:21.775,66
1515,19:21.8,07-02-2022 16:19:21.84,19:21.843,68
1516,19:21.8,07-02-2022 16:19:21.91,19:21.911,68
1517,19:21.9,07-02-2022 16:19:21.98,19:21.977,66
1518,19:22.0,07-02-2022 16:19:22.05,19:22.046,69
1519,19:22.0,07-02-2022 16:19:22.11,19:22.113,67
1520,19:22.1,07-02-2022 16:19:22.18,19:22.183,70
1521,19:22.2,07-02-2022 16:19:22.25,19:22.250,67
1522,19:22.2,07-02-2022 16:19:22.32,19:22.318,68
1523,19:22.3,07-02-2022 16:19:22.39,19:22.386,68
1524,19:22.4,07-02-2022 16:19:22.45,19:22.452,66
1525,19:22.5,07-02-2022 16:19:22.52,19:22.520,68
1526,19:22.5,07-02-2022 16:19:22.59,19:22.587,67
1527,19:22.6,07-02-2022 16:19:22.65,19:22.654,67
1528,19:22.7,07-02-2022 16:19:22.72,19:22.721,67
1529,19:22.7,07-02-2022 16:19:22.79,19:22.790,69
1530,19:22.8,07-02-2022 16:19:22.86,19:22.858,68
1531,19:22.9,07-02-2022 16:19:22.93,19:22.925,67
1532,19:22.9,07-02-2022 16:19:22.99,19:22.994,69
1533,19:23.0,07-02-2022 16:19:23.06,19:23.062,68
1534,19:23.1,07-02-2022 16:19:23.13,19:23.128,66
1535,19:23.1,07-02-2022 16:19:23.20,19:23.197,69
1536,19:23.2,07-02-2022 16:19:23.26,19:23.264,67
1537,19:23.3,07-02-2022 16:19:23.33,19:23.331,67
1538,19:23.3,07-02-2022 16:19:23.41,19:23.406,75
1539,19:23.4,07-02-2022 16:19:23.47,19:23.473,67
1540,19:23.5,07-02-2022 16:19:23.54,19:23.540,67
1541,19:23.5,07-02-2022 16:19:23.61,19:23.607,67
1542,19:23.6,07-02-2022 16:19:23.67,19:23.673,66
1543,19:23.7,07-02-2022 16:19:23.74,19:23.742,68
1544,19:23.7,07-02-2022 16:19:23.81,19:23.809,67
1545,19:23.8,07-02-2022 16:19:23.88,19:23.876,67
1546,19:23.9,07-02-2022 16:19:23.95,19:23.946,70
1547,19:23.9,07-02-2022 16:19:24.01,19:24.012,66
1548,19:24.0,07-02-2022 16:19:24.08,19:24.079,67
1549,19:24.1,07-02-2022 16:19:24.15,19:24.147,68
1550,19:24.1,07-02-2022 16:19:24.22,19:24.216,69
1551,19:24.2,07-02-2022 16:19:24.28,19:24.283,67
1552,19:24.3,07-02-2022 16:19:24.35,19:24.350,67
1553,19:24.4,07-02-2022 16:19:24.42,19:24.418,68
1554,19:24.4,07-02-2022 16:19:24.49,19:24.485,67
1555,19:24.5,07-02-2022 16:19:24.55,19:24.551,66
1556,19:24.6,07-02-2022 16:19:24.62,19:24.620,68
1557,19:24.6,07-02-2022 16:19:24.69,19:24.688,68
1558,19:24.7,07-02-2022 16:19:24.76,19:24.755,67
1559,19:24.8,07-02-2022 16:19:24.82,19:24.822,67
1560,19:24.8,07-02-2022 16:19:24.89,19:24.890,68
1561,19:24.9,07-02-2022 16:19:24.96,19:24.957,67
1562,19:25.0,07-02-2022 16:19:25.02,19:25.024,67
1563,19:25.0,07-02-2022 16:19:25.09,19:25.092,68
1564,19:25.1,07-02-2022 16:19:25.16,19:25.160,68
1565,19:25.2,07-02-2022 16:19:25.23,19:25.228,68
1566,19:25.2,07-02-2022 16:19:25.30,19:25.296,68
1567,19:25.3,07-02-2022 16:19:25.36,19:25.363,67
1568,19:25.4,07-02-2022 16:19:25.43,19:25.431,68
1569,19:25.4,07-02-2022 16:19:25.50,19:25.500,69
1570,19:25.5,07-02-2022 16:19:25.57,19:25.566,66
1571,19:25.6,07-02-2022 16:19:25.63,19:25.633,67
1572,19:25.6,07-02-2022 16:19:25.70,19:25.701,68
1573,19:25.7,07-02-2022 16:19:25.77,19:25.769,68
1574,19:25.8,07-02-2022 16:19:25.84,19:25.836,67
1575,19:25.8,07-02-2022 16:19:25.91,19:25.905,69
1576,19:25.9,07-02-2022 16:19:25.97,19:25.972,67
1577,19:26.0,07-02-2022 16:19:26.04,19:26.039,67
1578,19:26.0,07-02-2022 16:19:26.11,19:26.107,68
1579,19:26.1,07-02-2022 16:19:26.18,19:26.175,68
1580,19:26.2,07-02-2022 16:19:26.24,19:26.244,69
1581,19:26.2,07-02-2022 16:19:26.31,19:26.312,68
1582,19:26.3,07-02-2022 16:19:26.38,19:26.379,67
1583,19:26.4,07-02-2022 16:19:26.45,19:26.449,70
1584,19:26.4,07-02-2022 16:19:26.52,19:26.516,67
1585,19:26.5,07-02-2022 16:19:26.58,19:26.584,68
1586,19:26.6,07-02-2022 16:19:26.65,19:26.652,68
1587,19:26.7,07-02-2022 16:19:26.72,19:26.721,69
1588,19:26.7,07-02-2022 16:19:26.79,19:26.788,67
1589,19:26.8,07-02-2022 16:19:26.86,19:26.860,72
1590,19:26.9,07-02-2022 16:19:26.93,19:26.929,69
1591,19:26.9,07-02-2022 16:19:27.00,19:26.995,66
1592,19:27.0,07-02-2022 16:19:27.06,19:27.063,68
1593,19:27.1,07-02-2022 16:19:27.13,19:27.130,67
1594,19:27.1,07-02-2022 16:19:27.20,19:27.197,67
1595,19:27.2,07-02-2022 16:19:27.26,19:27.265,68
1596,19:27.3,07-02-2022 16:19:27.33,19:27.333,68
1597,19:27.3,07-02-2022 16:19:27.44,19:27.436,103
1598,19:27.4,07-02-2022 16:19:27.54,19:27.540,104
1599,19:27.5,07-02-2022 16:19:27.64,19:27.640,100
1600,19:27.6,07-02-2022 16:19:27.85,19:27.846,206
1601,19:27.8,07-02-2022 16:19:27.95,19:27.948,102
1602,19:27.9,07-02-2022 16:19:28.05,19:28.050,102
1603,19:28.0,07-02-2022 16:19:28.15,19:28.153,103
1604,19:28.2,07-02-2022 16:19:28.26,19:28.255,102
1605,19:28.3,07-02-2022 16:19:28.36,19:28.359,104
1606,19:28.4,07-02-2022 16:19:28.46,19:28.461,102
1607,19:28.5,07-02-2022 16:19:28.56,19:28.561,100
1608,19:28.6,07-02-2022 16:19:28.67,19:28.665,104
1609,19:28.7,07-02-2022 16:19:28.77,19:28.768,103
1610,19:28.8,07-02-2022 16:19:28.87,19:28.872,104
1611,19:28.9,07-02-2022 16:19:28.97,19:28.972,100
1612,19:29.0,07-02-2022 16:19:29.08,19:29.077,105
1613,19:29.1,07-02-2022 16:19:29.18,19:29.177,100
1614,19:29.2,07-02-2022 16:19:29.28,19:29.279,102
1615,19:29.3,07-02-2022 16:19:29.38,19:29.381,102
1616,19:29.4,07-02-2022 16:19:29.45,19:29.450,69
1617,19:29.5,07-02-2022 16:19:29.52,19:29.518,68
1618,19:29.5,07-02-2022 16:19:29.59,19:29.587,69
1619,19:29.6,07-02-2022 16:19:29.66,19:29.657,70
1620,19:29.7,07-02-2022 16:19:29.73,19:29.725,68
1621,19:29.7,07-02-2022 16:19:29.79,19:29.793,68
1622,19:29.8,07-02-2022 16:19:29.86,19:29.861,68
1623,19:29.9,07-02-2022 16:19:29.93,19:29.928,67
1624,19:29.9,07-02-2022 16:19:30.00,19:29.995,67
1625,19:30.0,07-02-2022 16:19:30.07,19:30.066,71
1626,19:30.1,07-02-2022 16:19:30.13,19:30.134,68
1627,19:30.1,07-02-2022 16:19:30.20,19:30.201,67
1628,19:30.2,07-02-2022 16:19:30.27,19:30.268,67
1629,19:30.3,07-02-2022 16:19:30.33,19:30.335,67
1630,19:30.3,07-02-2022 16:19:30.40,19:30.403,68
1631,19:30.4,07-02-2022 16:19:30.47,19:30.471,68
1632,19:30.5,07-02-2022 16:19:30.54,19:30.539,68
1633,19:30.5,07-02-2022 16:19:30.61,19:30.608,69
1634,19:30.6,07-02-2022 16:19:30.68,19:30.675,67
1635,19:30.7,07-02-2022 16:19:30.74,19:30.743,68
1636,19:30.7,07-02-2022 16:19:30.81,19:30.810,67
1637,19:30.8,07-02-2022 16:19:30.88,19:30.879,69
1638,19:30.9,07-02-2022 16:19:30.95,19:30.947,68
1639,19:30.9,07-02-2022 16:19:31.02,19:31.016,69
1640,19:31.0,07-02-2022 16:19:31.09,19:31.086,70
1641,19:31.1,07-02-2022 16:19:31.15,19:31.154,67
1642,19:31.2,07-02-2022 16:19:31.22,19:31.220,66
1643,19:31.2,07-02-2022 16:19:31.29,19:31.289,68
1644,19:31.3,07-02-2022 16:19:31.36,19:31.356,67
1645,19:31.4,07-02-2022 16:19:31.43,19:31.425,69
1646,19:31.4,07-02-2022 16:19:31.49,19:31.492,67
1647,19:31.5,07-02-2022 16:19:31.56,19:31.559,67
1648,19:31.6,07-02-2022 16:19:31.63,19:31.629,70
1649,19:31.6,07-02-2022 16:19:31.70,19:31.697,68
1650,19:31.7,07-02-2022 16:19:31.76,19:31.764,67
1651,19:31.8,07-02-2022 16:19:31.83,19:31.831,67
1652,19:31.8,07-02-2022 16:19:31.90,19:31.901,69
1653,19:31.9,07-02-2022 16:19:31.97,19:31.970,69
1654,19:32.0,07-02-2022 16:19:32.04,19:32.036,66
1655,19:32.0,07-02-2022 16:19:32.10,19:32.104,68
1656,19:32.1,07-02-2022 16:19:32.17,19:32.171,67
1657,19:32.2,07-02-2022 16:19:32.24,19:32.239,68
1658,19:32.2,07-02-2022 16:19:32.31,19:32.305,66
1659,19:32.3,07-02-2022 16:19:32.37,19:32.374,69
1660,19:32.4,07-02-2022 16:19:32.44,19:32.441,67
1661,19:32.4,07-02-2022 16:19:32.51,19:32.508,67
1662,19:32.5,07-02-2022 16:19:32.58,19:32.576,68
1663,19:32.6,07-02-2022 16:19:32.64,19:32.644,68
1664,19:32.6,07-02-2022 16:19:32.71,19:32.712,68
1665,19:32.7,07-02-2022 16:19:32.78,19:32.778,66
1666,19:32.8,07-02-2022 16:19:32.85,19:32.846,68
1667,19:32.8,07-02-2022 16:19:32.92,19:32.916,70
1668,19:32.9,07-02-2022 16:19:32.98,19:32.983,67
1669,19:33.0,07-02-2022 16:19:33.05,19:33.051,68
1670,19:33.1,07-02-2022 16:19:33.12,19:33.120,69
1671,19:33.1,07-02-2022 16:19:33.19,19:33.188,68
1672,19:33.2,07-02-2022 16:19:33.26,19:33.256,68
1673,19:33.3,07-02-2022 16:19:33.33,19:33.325,69
1674,19:33.3,07-02-2022 16:19:33.39,19:33.392,67
1675,19:33.4,07-02-2022 16:19:33.46,19:33.459,67
1676,19:33.5,07-02-2022 16:19:33.53,19:33.530,71
1677,19:33.5,07-02-2022 16:19:33.60,19:33.597,67
1678,19:33.6,07-02-2022 16:19:33.67,19:33.665,68
1679,19:33.7,07-02-2022 16:19:33.74,19:33.735,70
1680,19:33.7,07-02-2022 16:19:33.80,19:33.802,67
1681,19:33.8,07-02-2022 16:19:33.87,19:33.871,69
1682,19:33.9,07-02-2022 16:19:33.94,19:33.940,69
1683,19:33.9,07-02-2022 16:19:34.01,19:34.007,67
1684,19:34.0,07-02-2022 16:19:34.07,19:34.075,68
1685,19:34.1,07-02-2022 16:19:34.14,19:34.144,69
1686,19:34.1,07-02-2022 16:19:34.21,19:34.212,68
1687,19:34.2,07-02-2022 16:19:34.28,19:34.280,68
1688,19:34.3,07-02-2022 16:19:34.35,19:34.349,69
1689,19:34.3,07-02-2022 16:19:34.42,19:34.417,68
1690,19:34.4,07-02-2022 16:19:34.49,19:34.485,68
1691,19:34.5,07-02-2022 16:19:34.55,19:34.553,68
1692,19:34.6,07-02-2022 16:19:34.62,19:34.620,67
1693,19:34.6,07-02-2022 16:19:34.69,19:34.687,67
1694,19:34.7,07-02-2022 16:19:34.76,19:34.755,68
1695,19:34.8,07-02-2022 16:19:34.82,19:34.823,68
1696,19:34.8,07-02-2022 16:19:34.89,19:34.890,67
1697,19:34.9,07-02-2022 16:19:34.96,19:34.956,66
1698,19:35.0,07-02-2022 16:19:35.02,19:35.023,67
1699,19:35.0,07-02-2022 16:19:35.09,19:35.094,71
1700,19:35.1,07-02-2022 16:19:35.23,19:35.226,132
1701,19:35.2,07-02-2022 16:19:35.29,19:35.293,67
1702,19:35.3,07-02-2022 16:19:35.36,19:35.360,67
1703,19:35.4,07-02-2022 16:19:35.52,19:35.524,164
1704,19:35.5,07-02-2022 16:19:35.63,19:35.628,104
1705,19:35.6,07-02-2022 16:19:35.73,19:35.731,103
1706,19:35.7,07-02-2022 16:19:35.84,19:35.835,104
1707,19:35.8,07-02-2022 16:19:35.94,19:35.937,102
1708,19:35.9,07-02-2022 16:19:36.04,19:36.042,105
1709,19:36.0,07-02-2022 16:19:36.14,19:36.140,98
1710,19:36.1,07-02-2022 16:19:36.24,19:36.242,102
1711,19:36.2,07-02-2022 16:19:36.34,19:36.345,103
1712,19:36.3,07-02-2022 16:19:36.45,19:36.447,102
1713,19:36.4,07-02-2022 16:19:36.55,19:36.549,102
1714,19:36.5,07-02-2022 16:19:36.65,19:36.652,103
1715,19:36.7,07-02-2022 16:19:36.76,19:36.755,103
1716,19:36.8,07-02-2022 16:19:36.86,19:36.857,102
1717,19:36.9,07-02-2022 16:19:36.96,19:36.959,102
1718,19:37.0,07-02-2022 16:19:37.06,19:37.062,103
1719,19:37.1,07-02-2022 16:19:37.16,19:37.164,102
1720,19:37.2,07-02-2022 16:19:37.27,19:37.267,103
1721,19:37.3,07-02-2022 16:19:37.37,19:37.369,102
1722,19:37.4,07-02-2022 16:19:37.44,19:37.438,69
1723,19:37.4,07-02-2022 16:19:37.51,19:37.506,68
1724,19:37.5,07-02-2022 16:19:37.57,19:37.573,67
1725,19:37.6,07-02-2022 16:19:37.64,19:37.641,68
1726,19:37.6,07-02-2022 16:19:37.71,19:37.708,67
1727,19:37.7,07-02-2022 16:19:37.78,19:37.775,67
1728,19:37.8,07-02-2022 16:19:37.84,19:37.843,68
1729,19:37.8,07-02-2022 16:19:37.91,19:37.911,68
1730,19:37.9,07-02-2022 16:19:37.98,19:37.978,67
1731,19:38.0,07-02-2022 16:19:38.05,19:38.048,70
1732,19:38.0,07-02-2022 16:19:38.11,19:38.114,66
1733,19:38.1,07-02-2022 16:19:38.18,19:38.181,67
1734,19:38.2,07-02-2022 16:19:38.25,19:38.248,67
1735,19:38.2,07-02-2022 16:19:38.31,19:38.314,66
1736,19:38.3,07-02-2022 16:19:38.38,19:38.381,67
1737,19:38.4,07-02-2022 16:19:38.45,19:38.449,68
1738,19:38.4,07-02-2022 16:19:38.52,19:38.516,67
1739,19:38.5,07-02-2022 16:19:38.58,19:38.584,68
1740,19:38.6,07-02-2022 16:19:38.65,19:38.650,66
1741,19:38.6,07-02-2022 16:19:38.72,19:38.718,68
1742,19:38.7,07-02-2022 16:19:38.78,19:38.784,66
1743,19:38.8,07-02-2022 16:19:38.85,19:38.853,69
1744,19:38.9,07-02-2022 16:19:38.92,19:38.920,67
1745,19:38.9,07-02-2022 16:19:38.99,19:38.987,67
1746,19:39.0,07-02-2022 16:19:39.06,19:39.061,74
1747,19:39.1,07-02-2022 16:19:39.13,19:39.128,67
1748,19:39.1,07-02-2022 16:19:39.20,19:39.196,68
1749,19:39.2,07-02-2022 16:19:39.27,19:39.267,71
1750,19:39.3,07-02-2022 16:19:39.33,19:39.333,66
1751,19:39.3,07-02-2022 16:19:39.40,19:39.400,67
1752,19:39.4,07-02-2022 16:19:39.47,19:39.469,69
1753,19:39.5,07-02-2022 16:19:39.54,19:39.539,70
1754,19:39.5,07-02-2022 16:19:39.61,19:39.606,67
1755,19:39.6,07-02-2022 16:19:39.68,19:39.676,70
1756,19:39.7,07-02-2022 16:19:39.75,19:39.745,69
1757,19:39.7,07-02-2022 16:19:39.81,19:39.813,68
1758,19:39.8,07-02-2022 16:19:39.88,19:39.881,68
1759,19:39.9,07-02-2022 16:19:39.95,19:39.949,68
1760,19:39.9,07-02-2022 16:19:40.02,19:40.017,68
1761,19:40.0,07-02-2022 16:19:40.08,19:40.084,67
1762,19:40.1,07-02-2022 16:19:40.15,19:40.150,66
1763,19:40.1,07-02-2022 16:19:40.22,19:40.218,68
1764,19:40.2,07-02-2022 16:19:40.29,19:40.291,73
1765,19:40.3,07-02-2022 16:19:40.36,19:40.359,68
1766,19:40.4,07-02-2022 16:19:40.43,19:40.425,66
1767,19:40.4,07-02-2022 16:19:40.49,19:40.494,69
1768,19:40.5,07-02-2022 16:19:40.56,19:40.561,67
1769,19:40.6,07-02-2022 16:19:40.63,19:40.628,67
1770,19:40.6,07-02-2022 16:19:40.70,19:40.697,69
1771,19:40.7,07-02-2022 16:19:40.76,19:40.764,67
1772,19:40.8,07-02-2022 16:19:40.83,19:40.831,67
1773,19:40.8,07-02-2022 16:19:40.90,19:40.901,70
1774,19:40.9,07-02-2022 16:19:40.97,19:40.967,66
1775,19:41.0,07-02-2022 16:19:41.03,19:41.034,67
1776,19:41.0,07-02-2022 16:19:41.11,19:41.105,71
1777,19:41.1,07-02-2022 16:19:41.17,19:41.171,66
1778,19:41.2,07-02-2022 16:19:41.24,19:41.240,69
1779,19:41.2,07-02-2022 16:19:41.31,19:41.306,66
1780,19:41.3,07-02-2022 16:19:41.37,19:41.372,66
1781,19:41.4,07-02-2022 16:19:41.44,19:41.439,67
1782,19:41.4,07-02-2022 16:19:41.51,19:41.505,66
1783,19:41.5,07-02-2022 16:19:41.57,19:41.572,67
1784,19:41.6,07-02-2022 16:19:41.64,19:41.638,66
1785,19:41.6,07-02-2022 16:19:41.71,19:41.706,67
1786,19:41.7,07-02-2022 16:19:41.77,19:41.773,67
1787,19:41.8,07-02-2022 16:19:41.84,19:41.839,66
1788,19:41.8,07-02-2022 16:19:41.91,19:41.905,66
1789,19:41.9,07-02-2022 16:19:41.97,19:41.971,66
1790,19:42.0,07-02-2022 16:19:42.04,19:42.038,67
1791,19:42.0,07-02-2022 16:19:42.11,19:42.105,67
1792,19:42.1,07-02-2022 16:19:42.17,19:42.172,67
1793,19:42.2,07-02-2022 16:19:42.24,19:42.239,67
1794,19:42.2,07-02-2022 16:19:42.31,19:42.305,66
1795,19:42.3,07-02-2022 16:19:42.37,19:42.371,65
1796,19:42.4,07-02-2022 16:19:42.44,19:42.440,68
1797,19:42.4,07-02-2022 16:19:42.51,19:42.507,67
1798,19:42.5,07-02-2022 16:19:42.57,19:42.573,66
1799,19:42.6,07-02-2022 16:19:42.64,19:42.641,68
1800,19:42.6,07-02-2022 16:19:42.78,19:42.780,139
1801,19:42.8,07-02-2022 16:19:42.85,19:42.848,68
1802,19:42.8,07-02-2022 16:19:42.92,19:42.917,69
1803,19:42.9,07-02-2022 16:19:42.99,19:42.985,68
1804,19:43.0,07-02-2022 16:19:43.06,19:43.055,70
1805,19:43.1,07-02-2022 16:19:43.12,19:43.123,68
1806,19:43.1,07-02-2022 16:19:43.19,19:43.191,68
1807,19:43.2,07-02-2022 16:19:43.26,19:43.260,69
1808,19:43.3,07-02-2022 16:19:43.34,19:43.335,75
1809,19:43.3,07-02-2022 16:19:43.40,19:43.403,68
1810,19:43.4,07-02-2022 16:19:43.47,19:43.473,70
1811,19:43.5,07-02-2022 16:19:43.54,19:43.542,69
1812,19:43.5,07-02-2022 16:19:43.61,19:43.611,69
1813,19:43.6,07-02-2022 16:19:43.68,19:43.680,69
1814,19:43.7,07-02-2022 16:19:43.75,19:43.749,69
1815,19:43.7,07-02-2022 16:19:43.82,19:43.819,70
1816,19:43.8,07-02-2022 16:19:43.89,19:43.888,69
1817,19:43.9,07-02-2022 16:19:43.96,19:43.956,68
1818,19:44.0,07-02-2022 16:19:44.02,19:44.024,68
1819,19:44.0,07-02-2022 16:19:44.09,19:44.094,70
1820,19:44.1,07-02-2022 16:19:44.16,19:44.163,69
1821,19:44.2,07-02-2022 16:19:44.23,19:44.231,68
1822,19:44.2,07-02-2022 16:19:44.30,19:44.300,69
1823,19:44.3,07-02-2022 16:19:44.37,19:44.369,69
1824,19:44.4,07-02-2022 16:19:44.44,19:44.443,74
1825,19:44.4,07-02-2022 16:19:44.51,19:44.512,68
1826,19:44.5,07-02-2022 16:19:44.58,19:44.582,70
1827,19:44.6,07-02-2022 16:19:44.65,19:44.652,70
1828,19:44.7,07-02-2022 16:19:44.72,19:44.722,70
1829,19:44.7,07-02-2022 16:19:44.79,19:44.794,72
1830,19:44.8,07-02-2022 16:19:44.86,19:44.863,69
1831,19:44.9,07-02-2022 16:19:44.93,19:44.933,70
1832,19:44.9,07-02-2022 16:19:45.00,19:45.002,69
1833,19:45.0,07-02-2022 16:19:45.07,19:45.071,69
1834,19:45.1,07-02-2022 16:19:45.14,19:45.140,69
1835,19:45.1,07-02-2022 16:19:45.21,19:45.210,70
1836,19:45.2,07-02-2022 16:19:45.28,19:45.280,70
1837,19:45.3,07-02-2022 16:19:45.35,19:45.350,70
1838,19:45.3,07-02-2022 16:19:45.42,19:45.419,69
1839,19:45.4,07-02-2022 16:19:45.49,19:45.491,72
1840,19:45.5,07-02-2022 16:19:45.56,19:45.561,70
1841,19:45.6,07-02-2022 16:19:45.63,19:45.632,71
1842,19:45.6,07-02-2022 16:19:45.70,19:45.703,71
1843,19:45.7,07-02-2022 16:19:45.77,19:45.772,69
1844,19:45.8,07-02-2022 16:19:45.84,19:45.841,69
1845,19:45.8,07-02-2022 16:19:45.91,19:45.910,69
1846,19:45.9,07-02-2022 16:19:45.98,19:45.985,75
1847,19:46.0,07-02-2022 16:19:46.06,19:46.056,71
